replay_path,beatmap_hash,accuracy
/home/amine/PycharmProjects/osunator/replays/suitable/a422e2f20e95a15358a34c7701b8d919.osr,1cd63adef14a81466d6508a149d4b799,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/8453b287675164cf5af14ff870fbe76a.osr,dbe3ce38a0f4461b9cbcbbf47426320d,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f2c14a777f7fa650429c020d8b624b36.osr,a53a591e8ee0e4cf66a20a070968b194,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/842f20bc183b0af0621279d2954c9195.osr,307ad2f02f51da95f91276818468fa98,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/8415548cf05fa4429e339a720179cdd0.osr,0eda3d296c8360e38b23bfeb4fd6ad23,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/1302dd62e4b0b262560e8de16c9f952b.osr,06809d655e0f2a513435c89156cc95a6,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/83d7b84862bbcc7466597afd072105d7.osr,f09e86a6c574c4ffbd5a50d30c4e7f41,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/83a15e26ba7b8891ef8ad175734a6d73.osr,9b385e6de94ccdc36a4866ec4238aa1f,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4ea7289bd7008ebfc13e1a07b39a2b77.osr,d61b4e5f42e33f2e3186888f74e4bd4e,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4eae67ed070c9a0a5478685a5e8f4c77.osr,d7776438f6d90fa8879129996c06c36e,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4eb26a8a4e375fd00d537ad32728412c.osr,1b3d858e173a32bf47a86b44e7782f94,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/970e014ce70482a9bb84379152567478.osr,2de3f40b43bc530c9640e148b18ed7c6,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/caa153d2a27b7afc6fc4726d69a7e106.osr,13ddee79127fe993b8ddb76aeaccdbb7,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/caacdbac26d255463d8cbfc960bf4065.osr,2fd2d587a03dca8b829649ffa78c6bb7,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/468fd581ba773fd782ee8b67cf412c58.osr,29bc7a971e3ddbe1b6fd5da669bc555b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4699a30b6dadcc8635faa0ffd320e59a.osr,c4a1207bbc191731ddf08670dbe7cc90,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4e355f96c97b8d9f749ae7bc1168510d.osr,c9272d671fa244e770042cdfbd06ab5d,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4e3679269fe2aaec2b4490450ee387e0.osr,090d0066e841a79935c4a7a2bbe0097b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/cae69beb05e42cf9ea83f113e94fe4b4.osr,e8529e7a268c87105df5a2c839fdecb1,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4e0dde7b710a0fb2bd941dd02e73efca.osr,4bd2615bb0bddfb93b7f837b5fbf9e68,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/9981ba53c97e1195989d7ca007c55f17.osr,d7e9d7955f74398956d246f3554adafd,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/96ee1858325e75b1490101d9ea9fc29b.osr,8b9bca465dcfe1c5c17ac11846555162,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/96f4a5e1b2548fd3e4089ceda98c9376.osr,4a2fb703bf4595c5c41d04037302b186,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/feb31fdfff6553c53cf3304d44edf135.osr,be29b840e55b79189f6153cae6a015af,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/d02a2118fbe0b8990ae0efd42fd19f6d.osr,8d6ba4d009b45812dec54c342a537dad,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/46066e129aaae66d696d33ced3b35e79.osr,3544389f1c8f79c5f4149d3cf0f47c1b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/d00ce3afcc5f4575478bb4d7a8f55670.osr,0adf1701210d134fefd91ac9a3ee9892,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/ca5d141b1b8827ee0fe1cf9dafda08a6.osr,748f3b49acd1b015ae586e78fe17c758,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4ec5020ab2571726bc64b92c01f9fc3b.osr,5763f748e989fecf62b42fe01a2ac5e2,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a3f274a533cd4556cf51975c8c646254.osr,927748f1081a18d5746ded4862e0afa5,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a3f3b4221a19152d5132845c9bba76a9.osr,8d6ba4d009b45812dec54c342a537dad,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a3f7784f54247f759697bcf20e8e0248.osr,5ad7319701409f19fac437b165875964,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/87a7fd509f11d94f355d59e284e9bb85.osr,817df07d27efb220d3657427ad7cc483,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/0fc61355be6030f648304f3f47661df7.osr,29bc7a971e3ddbe1b6fd5da669bc555b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a692ab22e4f59b26dbc3b43a3e0107c8.osr,f4c8f9cec720821e24e138e36a727025,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/1381103639ebbab4841c60579cf70c31.osr,cc026436921af7f2da04ff4b4ec8da25,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f239e6c0c1c03033224ab9b582cbac5c.osr,66371f7ffe0ead5c0fb40b8035b96f8b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f24f0fe2486caa33781e5255e0234ed7.osr,4494e5d89ea46c72a58c40c5b7b89a24,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/13d3dfd4830753ed267f001e84a3ffe5.osr,ec8c39c3272b747bdaf89627c258643e,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/834014108cf2584b8eb77e667c1eb874.osr,12ebf922d994b7b3123b1faaec4f52b5,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4ffce3fbf9767a59090bd6e214454434.osr,2946411b3e85db6ae40b89661064c337,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/99944b4b2f6210a16440031da354c9df.osr,eef87f88298498552cf0eaedd1a435b9,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f82a32b92043216bf27a43a1c5d9d00.osr,29bc7a971e3ddbe1b6fd5da669bc555b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f83d73540c0318b6805a6b8ad7229d8.osr,e7533a9b965d5b69b9334896b5807464,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f86b6b921aaa3328e6fa490c86fafdd.osr,d775fb35ce2e63c081ea65a251797df9,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f8918821c79d4b115d0feef34f2c31e.osr,9b385e6de94ccdc36a4866ec4238aa1f,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4566f198240ec2453c97d617e8a1057f.osr,b2607982e4e8eda049e9c91140647b84,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/45765cfc0c539511439c890053b4eeab.osr,5ad7319701409f19fac437b165875964,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f6c1a91dc4d9c7b87ec13d949912574.osr,06b536749d5a59536983854be90504ee,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4f7acfc6d46ddfd63a88915aef1ba596.osr,8e063b6547eba205f910186941362623,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/ca0b92999fe0bf716178360dd0fece90.osr,f45c96187431c93cf942469d9bfe9f4a,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/45edca5a500504aa209fa72cf924c629.osr,a53a591e8ee0e4cf66a20a070968b194,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/45c349ec5bda6b23d4e58297e21b57de.osr,fb1a48d2dfc84aa96a618c1ca5a1fc94,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/d13d509b3809f77bb1ddef4e88a35638.osr,9488e124a46edc351456a43e85d79022,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/fe8c14976606150e82ff03e5567dfbad.osr,b250f1bbcab33402d45fc72cccaf55da,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/fe70d581f7c44777ded21171d1df9899.osr,68a43fef5afcdd4e5fade3729f7ff803,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/50933cf90d8c94c9cbc58fa441139f24.osr,9b385e6de94ccdc36a4866ec4238aa1f,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/50c235fb7e8b3b8b402a08dfa16b5e08.osr,8afb61f4af87d594be475dad39bcc733,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/505b6034023f6796767addf1da86aec6.osr,1ce04e6192f1fb8c1ba8f928d18681fb,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/44bdd46f529e9ea5341df1de3bd3a54d.osr,cc026436921af7f2da04ff4b4ec8da25,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/d0c850d4743ecebd3d59e69ea42ee6fd.osr,d7e9d7955f74398956d246f3554adafd,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/44fc3c3a2b3ee75bbf630f183fe9940b.osr,e5b67f971ff2767510a3162a3e10c02a,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a6db94e281654dc362347f482a9b176a.osr,745545dd0d70ac47be3511a5fb38eba7,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f1d154bf7ff44e2838e5cb2aed582890.osr,6245037d6e87c2308e992862564597b6,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/87bf7402544bf2abcead1fd5441814b1.osr,4bd2615bb0bddfb93b7f837b5fbf9e68,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/0fa4e18242858e9c9e73f100a8b490fc.osr,be6f29ba515b8352eb7223f899da808c,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a6edc0b0cf501d705aa4cf2b00fd85b6.osr,bb7359645c50b40478819da19b3303ec,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/82d10329aba530e935d5d23df81478ba.osr,ad1f35ff336055d020003c441b728935,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/a70eb57e14131775b8f1fa7e14c3a198.osr,8d6ba4d009b45812dec54c342a537dad,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f1a4afff3b220106993a13df32cb7341.osr,a5fd70d8daeb64efd2e877249b1ebf2f,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/1449f01865cf0ae5f54295a53d2cab98.osr,e2c3e504553586762c26a8233bb0751c,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/829dc07ce1368b329c0fb5f7a3941b0d.osr,be047f8d92a24fa3807bb2c3177bb26c,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4381782ef28b7fdb9a2f7b9c3d095236.osr,efbd27cf7b61c8574a5bbbf6100bc25e,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/518735bb64207b732a959806e88c26d0.osr,540322e8e5af5a4a1d3b5b6cb25f7328,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/c87fb954d40b8559949305e89001de66.osr,d208c713e3ce9ba6ca47312e45754b8e,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/96ba831fb42b4b5bbecec2b95cb39f24.osr,2fd2d587a03dca8b829649ffa78c6bb7,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/96c0e9ee528b17f4ca30c9ccfe7981c6.osr,ee8b9ca2f6373d346818974d632bd0ff,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/c896ab64f76f7844b7f144af11aac80e.osr,d7049ea6c1ee975e897bf3bb50dec777,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/440f3f193080ed088435f1715731961e.osr,753b00bfa6a59e220e34bf53f87cf41a,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/50f1077de1a84a55121695104fa4450c.osr,e9519abe574ffe8300286e564aa4e498,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/02161fe474281bdb3d1d79dc3ad2e131.osr,e4ad76f1a6b4e3bcfb1652d49159eff9,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/0224703163ba4f3edcd047f17dc221dc.osr,e56097eedd92d9269bead33ba9c82aa8,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/99cfeae2e69d95bac52c44d1e3a0df30.osr,cdc32029d4c95b9df6f3793613668aad,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51e8b2cf558bd15f1ca1369ec0d9ce04.osr,346707e94efd48256017aa1fd25ec705,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51f934292b58d49ac17d1b5f0b6190e5.osr,b1f2cc5453b84a0b5d8b5a822586c16b,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51c71142e5c5eca5bd1f76e237ca03ce.osr,9ccc293efc8024effc53a8f320b4371a,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51c852752fcc49021b0d635a723a784c.osr,74cbdb430b57c2e931c8a0cd45ec72a5,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/4371f25f29e1d53392da61ec7500ca2e.osr,5763f748e989fecf62b42fe01a2ac5e2,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/c86777d0dcda4b86a1bee87468188a5a.osr,afa0f9f02efd2bf754ba94a6e599283a,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/c87918eb70ca652cc7da81abc6992ea7.osr,1c858d4387c8be97a058bdb23e27cebc,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51ab8f75f449697d0232b08e6dd33918.osr,a18e6ffbfbee0c0d63751960ff9aa7af,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/51b074412b9f65b6844ff4b1a8fc6b2d.osr,06015dc838562ed63d643cacbdda52a4,100.0
/home/amine/PycharmProjects/osunator/replays/suitable/f53315da7e5fec5944f770ee7bfccfc5.osr,2b410d0ace4c592e3eda3ed26067ca85,100.0
